,ticker,name,sector,industry,market_cap,exchange,country_code
2337,IEC,IEC Electronics Corp. ,Computer and Technology,ELECTRONICS,128491000.0,NSDQ,United States
2338,IEP,Icahn Enterprises L.P. ,Multi-Sector Conglomerates,CONGLOMERATES,15164000256.0,NSDQ,United States
2339,IESC,"IES Holdings, Inc. ",Computer and Technology,ELECTRONICS,936312000.0,NSDQ,United States
2340,IEX,IDEX Corporation ,Industrial Products,MACHINERY,14871000064.0,NYSE,United States
2341,IFF,International Flavors & Fragrances Inc. ,Consumer Staples,CON PRD-MISC STAPLES,33503000576.0,NYSE,United States
2342,IFMK,iFresh Inc. ,Retail Wholesale,FOOD DRUG-RTL WHL,62028000.0,NSDQ,United States
2343,IFRX,InflaRx N.V. ,Medical,DRUGS,119409000.0,NSDQ,Germany
2344,IFS,Intercorp Financial Services Inc. ,Finance,FINANCE,4102000128.0,NYSE,Peru
2345,IGC,"India Globalization Capital, Inc. ",Medical,DRUGS,80298000.0,NYSE,United States
2346,IGIC,International General Insurance Holdings Ltd. ,Finance,INSURANCE,387200000.0,NSDQ,
2347,IGLD,,Computer and Technology,COMPUTER SOFT SERV,,NSDQ,Israel
2348,IGMS,"IGM Biosciences, Inc. ",Medical,DRUGS,2627000064.0,NSDQ,United States
2349,IGT,International Game Technology PLC ,Consumer Discretionary,LEISURE SERVICES,3595000064.0,NYSE,United Kingdom
2350,IH,iHuman Inc. ,Consumer Discretionary,OTHER CONS DISC,914803968.0,NYSE,China
2351,IHC,Independence Holding Company ,Finance,INSURANCE,574241024.0,NYSE,United States
2352,IHG,InterContinental Hotels Group PLC ,Consumer Discretionary,LEISURE SERVICES,12600999936.0,NYSE,United Kingdom
2353,IHRT,"iHeartMedia, Inc. ",Consumer Discretionary,MEDIA,962593984.0,NSDQ,
2354,IHT,InnSuites Hospitality Trust ,Consumer Discretionary,LEISURE SERVICES,27384000.0,NYSE,United States
2355,III,"Information Services Group, Inc. ",Business Services,BUSINESS SERVICES,171911008.0,NSDQ,United States
2356,IIIN,"Insteel Industries, Inc. ",Industrial Products,IND PRODS SVC,589270016.0,NSDQ,United States
2357,IIIV,"i3 Verticals, Inc. ",Computer and Technology,COMPUTER SOFT SERV,1054000000.0,NSDQ,United States
2358,IIN,IntriCon Corporation ,Computer and Technology,ELECTRONICS,196575008.0,NSDQ,United States
2359,IIPR,"Innovative Industrial Properties, Inc. ",Finance,REAL ESTATE,4453000192.0,NYSE,United States
2360,IIVI,II-VI Incorporated ,Industrial Products,MACHINERY-ELEC,8684999680.0,NSDQ,United States
2361,IKNX,IKONICS Corporation ,Industrial Products,MACHINERY,18973000.0,NSDQ,United States
2362,IKT,"Inhibikase Therapeutics, Inc. ",Medical,DRUGS,69857000.0,NSDQ,United States
2363,ILMN,"Illumina, Inc. ",Medical,DRUGS,63402000384.0,NSDQ,United States
2364,ILPT,Industrial Logistics Properties Trust ,Finance,REAL ESTATE,1396999936.0,NSDQ,United States
2365,IMAB,I-Mab ,Medical,DRUGS,4175000064.0,NSDQ,China
2366,IMAC,"IMAC Holdings, Inc. ",Medical,MEDICAL CARE,24509000.0,NSDQ,United States
2367,IMAX,IMAX Corporation ,Consumer Discretionary,MEDIA,1203000064.0,NYSE,Canada
2368,IMBI,"iMedia Brands, Inc. ",Consumer Discretionary,MEDIA,83713000.0,NSDQ,United States
2369,IMGN,"ImmunoGen, Inc. ",Medical,DRUGS,1672999936.0,NSDQ,United States
2370,IMH,"Impac Mortgage Holdings, Inc. ",Finance,REAL ESTATE,63690000.0,NYSE,United States
2371,IMKTA,"Ingles Markets, Incorporated ",Retail Wholesale,FOOD DRUG-RTL WHL,1071000000.0,NSDQ,United States
2372,IMMP,Immutep Limited ,Medical,DRUGS,173339008.0,NSDQ,Australia
2373,IMMR,Immersion Corporation ,Computer and Technology,COMPUTER OFFICE EQUIP,270448000.0,NSDQ,United States
2374,IMNM,"Immunome, Inc. ",Medical,DRUGS,392358016.0,NSDQ,United States
2375,IMO,Imperial Oil Limited ,Oils Energy,OIL-INTEGRATED,15916999680.0,NYSE,Canada
2376,IMOS,ChipMOS TECHNOLOGIES INC. ,Computer and Technology,MISC TECHNOLOGY,966145024.0,NSDQ,China
2377,IMPX,AEA-Bridges Impact Corp. ,Unclassified,UNCLASSIFIED,539204992.0,NYSE,Cayman Islands 
2378,IMRA,IMARA Inc. ,Medical,DRUGS,212370000.0,NSDQ,United States
2379,IMRN,Immuron Limited ,Medical,DRUGS,38124000.0,NSDQ,Australia
2380,IMTE,Integrated Media Technology Limited ,Business Services,BUSINESS SERVICES,28953000.0,NSDQ,"Hong Kong, SAR China"
2381,IMTX,Immatics N.V. ,Medical,DRUGS,665270976.0,NSDQ,United States
2382,IMUX,"Immunic, Inc. ",Medical,DRUGS,313675008.0,NSDQ,United States
2383,IMV,IMV Inc. ,Medical,DRUGS,220959008.0,NSDQ,Canada
2384,IMVT,"Immunovant, Inc. ",Medical,DRUGS,1532999936.0,NSDQ,United States
2385,IMXI,"International Money Express, Inc. ",Business Services,BUSINESS SERVICES,563859968.0,NSDQ,United States
2386,INBK,First Internet Bancorp ,Finance,BANKS & THRIFTS,316558016.0,NSDQ,United States
2387,INBX,"Inhibrx, Inc. ",Medical,DRUGS,983619008.0,NSDQ,United States
2388,INCY,Incyte Corporation ,Medical,DRUGS,17231998976.0,NSDQ,United States
2389,INDB,Independent Bank Corp. ,Finance,BANKS & THRIFTS,2799000064.0,NSDQ,United States
2390,INDO,Indonesia Energy Corporation Limited ,Oils Energy,OIL-INTEGRATED,56003000.0,NYSE,Indonesia
2391,INDT,"INDUS Realty Trust, Inc. ",Finance,REAL ESTATE,361302016.0,NSDQ,United States
2392,INFI,"Infinity Pharmaceuticals, Inc. ",Medical,DRUGS,263535008.0,NSDQ,United States
2393,INFN,Infinera Corporation ,Computer and Technology,COMPUTER OFFICE EQUIP,1895000064.0,NSDQ,United States
2394,INFO,IHS Markit Ltd. ,Business Services,BUSINESS SERVICES,35753000960.0,NYSE,United Kingdom
2395,INFU,InfuSystem Holdings Inc. ,Medical,MED PRODS,357080000.0,NYSE,United States
2396,INFY,Infosys Limited ,Computer and Technology,COMPUTER SOFT SERV,72886001664.0,NYSE,India
2397,ING,ING Groep N.V. ,Finance,BANKS-MAJOR,42972999680.0,NYSE,Netherlands
2398,INGN,"Inogen, Inc. ",Medical,MED PRODS,1176000000.0,NSDQ,United States
2399,INGR,Ingredion Incorporated ,Consumer Staples,FOOD,6015000064.0,NYSE,United States
2400,INM,InMed Pharmaceuticals Inc. ,Medical,DRUGS,34196000.0,NSDQ,Canada
2401,INMB,"INmune Bio, Inc. ",Medical,DRUGS,209922000.0,NSDQ,United States
2402,INMD,InMode Ltd. ,Medical,MED PRODS,2528000000.0,NSDQ,Israel
2403,INN,"Summit Hotel Properties, Inc. ",Finance,REAL ESTATE,1073000000.0,NYSE,United States
2404,INO,"Inovio Pharmaceuticals, Inc. ",Medical,DRUGS,2246000128.0,NSDQ,United States
2405,INOD,Innodata Inc. ,Computer and Technology,COMPUTER SOFT SERV,141156992.0,NSDQ,United States
2406,INOV,"Inovalon Holdings, Inc. ",Computer and Technology,COMPUTER SOFT SERV,3817999872.0,NSDQ,United States
2407,INPX,Inpixon ,Business Services,BUSINESS SERVICES,101999000.0,NSDQ,United States
2408,INS,Intelligent Systems Corporation ,Business Services,BUSINESS SERVICES,349033984.0,NYSE,United States
2409,INSE,"Inspired Entertainment, Inc. ",Business Services,BUSINESS SERVICES,191087008.0,NSDQ,United States
2410,INSG,Inseego Corp. ,Computer and Technology,COMPUTER SOFT SERV,1396999936.0,NSDQ,United States
2411,INSI,Insight Select Income Fund ,Finance,INVEST BKRS MGMT,222447008.0,NYSE,
2412,INSM,Insmed Incorporated ,Medical,DRUGS,3716999936.0,NSDQ,United States
2413,INSP,"Inspire Medical Systems, Inc. ",Medical,MEDICAL CARE,6111000064.0,NYSE,United States
2414,INSW,"International Seaways, Inc. ",Transportation,TRANSPORTATION,488615008.0,NYSE,United States
2415,INT,World Fuel Services Corporation ,Oils Energy,OIL-MISC,1836000000.0,NYSE,United States
2416,INTC,Intel Corporation ,Computer and Technology,ELECTRON-SEMI,243614007296.0,NSDQ,United States
2417,INTG,The InterGroup Corporation ,Finance,REAL ESTATE,86425000.0,NSDQ,United States
2418,INTT,inTEST Corporation ,Computer and Technology,ELECTRONICS,84970000.0,NYSE,United States
2419,INTU,Intuit Inc. ,Computer and Technology,COMPUTER SOFT SERV,105664004096.0,NSDQ,United States
2420,INTZ,Intrusion Inc. ,Computer and Technology,COMPUTER OFFICE EQUIP,342320000.0,NSDQ,United States
2421,INUV,"Inuvo, Inc. ",Computer and Technology,COMPUTER SOFT SERV,124439000.0,NYSE,United States
2422,INVA,"Innoviva, Inc. ",Medical,DRUGS,1167000064.0,NSDQ,United States
2423,INVE,"Identiv, Inc. ",Computer and Technology,COMPUTER OFFICE EQUIP,193176992.0,NSDQ,United States
2424,INVH,Invitation Homes Inc. ,Finance,REAL ESTATE,16654000128.0,NYSE,United States
2425,INVO,"INVO Bioscience, Inc. ",Medical,DRUGS,30119000.0,NSDQ,United States
2426,INZY,"Inozyme Pharma, Inc. ",Medical,DRUGS,481947008.0,NSDQ,United States
2427,IO,ION Geophysical Corporation ,Oils Energy,OIL MACH SVC DRILL,43589000.0,NYSE,United States
2428,IONS,"Ionis Pharmaceuticals, Inc. ",Medical,DRUGS,7331999744.0,NSDQ,United States
2429,IOR,"Income Opportunity Realty Investors, Inc. ",Finance,REAL ESTATE,47388000.0,ARCA,United States
2430,IOSP,Innospec Inc. ,Basic Materials,CHEMICALS,2478000128.0,NSDQ,United States
2431,IOVA,"Iovance Biotherapeutics, Inc. ",Medical,DRUGS,5139999744.0,NSDQ,United States
2432,IP,International Paper Company ,Basic Materials,PAPER,19440001024.0,NYSE,United States
2433,IPA,ImmunoPrecise Antibodies Ltd. ,Medical,MEDICAL CARE,239624000.0,NSDQ,
2434,IPAR,"Inter Parfums, Inc. ",Consumer Staples,SOAPS COSMETICS,2236999936.0,NSDQ,United States
2435,IPDN,"Professional Diversity Network, Inc. ",Business Services,BUSINESS SERVICES,34485000.0,NSDQ,United States
2436,IPG,"The Interpublic Group of Companies, Inc. ",Business Services,BUSINESS SERVICES,10024999936.0,NYSE,United States
2437,IPGP,IPG Photonics Corporation ,Computer and Technology,MISC TECHNOLOGY,11873000448.0,NSDQ,United States
2438,IPHA,Innate Pharma S.A. ,Medical,DRUGS,357337984.0,NSDQ,France
2439,IPHI,Inphi Corporation ,Computer and Technology,ELECTRON-SEMI,8368999936.0,NSDQ,United States
2440,IPI,"Intrepid Potash, Inc. ",Basic Materials,AGRIBUSINESS,392976992.0,NYSE,United States
2441,IPOD,Social Capital Hedosophia Holdings Corp. IV ,Unclassified,UNCLASSIFIED,773374976.0,NYSE,United States
2442,IPOE,Social Capital Hedosophia Holdings Corp. V ,Unclassified,UNCLASSIFIED,1808000000.0,NYSE,United States
2443,IPOF,Social Capital Hedosophia Holdings Corp. VI ,Unclassified,UNCLASSIFIED,1882000000.0,NYSE,United States
2444,IPV,InterPrivate Acquisition Corp. ,Unclassified,UNCLASSIFIED,433705984.0,NYSE,United States
2445,IPWR,Ideal Power Inc. ,Industrial Products,MACHINERY-ELEC,90654000.0,NSDQ,United States
2446,IQ,"iQIYI, Inc. ",Consumer Discretionary,MEDIA,18200000512.0,NSDQ,China
2447,IQV,IQVIA Holdings Inc. ,Business Services,BUSINESS SERVICES,36280999936.0,NYSE,United States
2448,IR,Ingersoll Rand Inc. ,Industrial Products,MACHINERY,19222999040.0,NYSE,United States
2449,IRBT,iRobot Corporation ,Industrial Products,MACHINERY,3476000000.0,NSDQ,United States
2450,IRCP,IRSA Propiedades Comerciales S.A. ,Finance,REAL ESTATE,511640000.0,NSDQ,Argentina
2451,IRDM,Iridium Communications Inc. ,Computer and Technology,TELECOMM SVCS,5145999872.0,NSDQ,United States
2452,IRIX,IRIDEX Corporation ,Computer and Technology,MISC TECHNOLOGY,78938000.0,NSDQ,United States
2453,IRM,Iron Mountain Incorporated ,Finance,REAL ESTATE,9936000000.0,NYSE,United States
2454,IRMD,IRadimed Corporation ,Medical,MED PRODS,281094016.0,NSDQ,United States
2455,IROQ,"IF Bancorp, Inc. ",Finance,BANKS & THRIFTS,68372000.0,NSDQ,United States
2456,IRS,IRSA Inversiones y Representaciones Sociedad Anónima ,Finance,REAL ESTATE,382303008.0,NYSE,Argentina
2457,IRT,"Independence Realty Trust, Inc. ",Finance,REAL ESTATE,1438000000.0,NYSE,United States
2458,IRTC,"iRhythm Technologies, Inc. ",Medical,MEDICAL CARE,4269999872.0,NSDQ,United States
2459,IRWD,"Ironwood Pharmaceuticals, Inc. ",Medical,DRUGS,1431000064.0,NSDQ,United States
2460,ISBC,"Investors Bancorp, Inc. ",Finance,BANKS & THRIFTS,3305999872.0,NSDQ,United States
2461,ISDR,Issuer Direct Corporation ,Industrial Products,IND PRODS SVC,81618000.0,NYSE,United States
2462,ISEE,"IVERIC bio, Inc. ",Medical,DRUGS,523969984.0,NSDQ,United States
2463,ISIG,"Insignia Systems, Inc. ",Business Services,BUSINESS SERVICES,11585000.0,NSDQ,United States
2464,ISNS,"Image Sensing Systems, Inc. ",Computer and Technology,COMPUTER OFFICE EQUIP,24464000.0,NSDQ,United States
2465,ISR,"Isoray, Inc. ",Medical,DRUGS,190931008.0,NYSE,United States
2466,ISRG,"Intuitive Surgical, Inc. ",Medical,MED PRODS,86229999616.0,NSDQ,United States
2467,ISSC,"Innovative Solutions and Support, Inc. ",Aerospace,AEROSPACE DEFENSE,112934000.0,NSDQ,United States
2468,ISTR,Investar Holding Corporation ,Finance,BANKS & THRIFTS,200560992.0,NSDQ,United States
2469,IT,"Gartner, Inc. ",Business Services,BUSINESS SERVICES,15877999616.0,NYSE,United States
2470,ITCI,"Intra-Cellular Therapies, Inc. ",Medical,DRUGS,2775000064.0,NSDQ,United States
2471,ITGR,Integer Holdings Corporation ,Medical,MED PRODS,2875000064.0,NYSE,United States
2472,ITI,"Iteris, Inc. ",Computer and Technology,COMPUTER OFFICE EQUIP,232355008.0,NSDQ,United States
2473,ITIC,Investors Title Company ,Finance,INSURANCE,301649984.0,NSDQ,United States
2474,ITMR,Itamar Medical Ltd. ,Medical,MEDICAL CARE,366428000.0,NSDQ,
2475,ITOS,"iTeos Therapeutics, Inc. ",Medical,DRUGS,1434000000.0,NSDQ,United States
2476,ITP,"IT Tech Packaging, Inc. ",Basic Materials,PAPER,41810000.0,NYSE,China
2477,ITRG,Integra Resources Corp. ,Basic Materials,METALS-NON FERR,169800992.0,NYSE,Canada
2478,ITRI,"Itron, Inc. ",Computer and Technology,ELECTRONICS,4653000192.0,NSDQ,United States
2479,ITRM,Iterum Therapeutics plc ,Medical,DRUGS,248595008.0,NSDQ,Ireland
2480,ITRN,Ituran Location and Control Ltd. ,Industrial Products,IND PRODS SVC,503547008.0,NSDQ,Israel
2481,ITT,ITT Inc. ,Multi-Sector Conglomerates,CONGLOMERATES,7146999808.0,NYSE,United States
2482,ITUB,Itaú Unibanco Holding S.A. ,Finance,BANKS-MAJOR,43179999232.0,NYSE,Brazil
2483,ITW,Illinois Tool Works Inc. ,Industrial Products,MACHINERY,63794999296.0,NYSE,United States
2484,IVA,Inventiva S.A. ,Medical,DRUGS,599161024.0,NSDQ,France
2485,IVAC,"Intevac, Inc. ",Computer and Technology,MISC TECHNOLOGY,155378000.0,NSDQ,United States
2486,IVC,Invacare Corporation ,Medical,MED PRODS,313145984.0,NYSE,United States
2487,IVR,Invesco Mortgage Capital Inc. ,Finance,REAL ESTATE,897897984.0,NYSE,United States
2488,IVZ,Invesco Ltd. ,Finance,INVEST BKRS MGMT,10291999744.0,NYSE,United States
2489,IX,ORIX Corporation ,Finance,FINANCE,21155999744.0,NYSE,Japan
2490,IZEA,"IZEA Worldwide, Inc. ",Computer and Technology,COMPUTER SOFT SERV,218596992.0,NSDQ,United States
2491,J,Jacobs Engineering Group Inc. ,Construction,CONSTRUCT BLDG SERV,15153999872.0,NYSE,United States
2492,JACK,Jack in the Box Inc. ,Retail Wholesale,FOOD DRUG-RTL WHL,2348000000.0,NSDQ,United States
2493,JAGX,"Jaguar Health, Inc. ",Medical,DRUGS,248592000.0,NSDQ,United States
2494,JAKK,"JAKKS Pacific, Inc. ",Consumer Discretionary,OTHER CONS DISC,37258000.0,NSDQ,United States
2495,JAMF,Jamf Holding Corp. ,Business Services,BUSINESS SERVICES,4302000128.0,NSDQ,United States
2496,JAN,JanOne Inc. ,Medical,DRUGS,20893000.0,NSDQ,United States
2497,JAX,"J. Alexander's Holdings, Inc. ",Retail Wholesale,FOOD DRUG-RTL WHL,125685000.0,NYSE,United States
2498,JAZZ,Jazz Pharmaceuticals plc ,Medical,DRUGS,9557000192.0,NSDQ,Ireland
2499,JBGS,JBG SMITH Properties ,Finance,REAL ESTATE,4220999936.0,NYSE,United States
2500,JBHT,"J.B. Hunt Transport Services, Inc. ",Transportation,TRANSPORTATION,15420000256.0,NSDQ,United States
2501,JBL,Jabil Inc. ,Computer and Technology,ELECTRONICS,6449999872.0,NYSE,United States
2502,JBLU,JetBlue Airways Corporation ,Transportation,TRANSPORT-AIR,5744000000.0,NSDQ,United States
2503,JBSS,"John B. Sanfilippo & Son, Inc. ",Consumer Staples,FOOD,1002000000.0,NSDQ,United States
2504,JBT,John Bean Technologies Corporation ,Industrial Products,MACHINERY,4542000128.0,NYSE,United States
2505,JCI,Johnson Controls International plc ,Industrial Products,IND PRODS SVC,39985000448.0,NYSE,Ireland
2506,JCOM,"J2 Global, Inc. ",Computer and Technology,COMPUTER SOFT SERV,4892000256.0,NSDQ,United States
2507,JCS,"Communications Systems, Inc. ",Computer and Technology,TELECOMM EQUIP,50920000.0,NSDQ,United States
2508,JCTCF,Jewett-Cameron Trading Company Ltd. ,Retail Wholesale,NONFOOD RETAIL WH,36309000.0,NSDQ,United States
2509,JD,"JD.com, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,150109995008.0,NSDQ,China
2510,JE,Just Energy Group Inc. ,Utilities,UTIL-GAS DISTR,236483008.0,NYSE,Canada
2511,JEF,Jefferies Financial Group Inc. ,Finance,FINANCE,7270000128.0,NYSE,United States
2512,JELD,"JELD-WEN Holding, Inc. ",Construction,BUILDING PRODS,2974000128.0,NYSE,United States
2513,JFIN,Jiayin Group Inc. ,Computer and Technology,COMPUTER SOFT SERV,232848000.0,NSDQ,China
2514,JFU,9F Inc. ,Finance,FINANCE,406524000.0,NSDQ,China
2515,JG,Aurora Mobile Limited ,Computer and Technology,COMPUTER SOFT SERV,642262976.0,NSDQ,China
2516,JHG,Janus Henderson Group plc ,Finance,INVEST BKRS MGMT,5040999936.0,NYSE,United Kingdom
2517,JHX,James Hardie Industries plc ,Construction,BUILDING PRODS,12316000256.0,NYSE,Ireland
2518,JIH,"Juniper Industrial Holdings, Inc. ",Unclassified,UNCLASSIFIED,557606016.0,NYSE,United States
2519,JILL,"J.Jill, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,49638000.0,NYSE,United States
2520,JJSF,J & J Snack Foods Corp. ,Consumer Staples,FOOD,3031000064.0,NSDQ,United States
2521,JKHY,"Jack Henry & Associates, Inc. ",Computer and Technology,ELECTRONICS,11447000064.0,NSDQ,United States
2522,JKS,"JinkoSolar Holding Co., Ltd. ",Oils Energy,ENERGY-ALT SRCS,2343000064.0,NYSE,China
2523,JLL,Jones Lang LaSalle Incorporated ,Finance,REAL ESTATE,8888999936.0,NYSE,United States
2524,JMIA,Jumia Technologies AG ,Retail Wholesale,NONFOOD RETAIL WH,3926000128.0,NYSE,Germany
2525,JMP,JMP Group LLC ,Finance,INVEST BKRS MGMT,105550000.0,NYSE,United States
2526,JNCE,"Jounce Therapeutics, Inc. ",Medical,DRUGS,447332992.0,NSDQ,United States
2527,JNJ,Johnson & Johnson ,Medical,DRUGS,419076997120.0,NYSE,United States
2528,JNPR,"Juniper Networks, Inc. ",Computer and Technology,TELECOMM EQUIP,7686000128.0,NYSE,United States
2529,JOB,"GEE Group, Inc. ",Business Services,BUSINESS SERVICES,29815000.0,NYSE,United States
2530,JOBS,"51job, Inc. ",Consumer Staples,PUBLISHING,4410999808.0,NSDQ,China
2531,JOE,The St. Joe Company ,Finance,REAL ESTATE,2996999936.0,NYSE,United States
2532,JOUT,Johnson Outdoors Inc. ,Consumer Discretionary,OTHER CONS DISC,1219000064.0,NSDQ,United States
2533,JP,Jupai Holdings Limited ,Finance,INVEST BKRS MGMT,89006000.0,NYSE,China
2534,JPM,JPMorgan Chase & Co. ,Finance,BANKS-MAJOR,450830008320.0,NYSE,United States
2535,JRJC,China Finance Online Co. Limited ,Computer and Technology,COMPUTER SOFT SERV,29168000.0,NSDQ,China
2536,JRSH,Jerash Holdings ,Consumer Discretionary,APPAREL,65900000.0,NSDQ,United States
2537,JRVR,"James River Group Holdings, Ltd. ",Finance,INSURANCE,1380999936.0,NSDQ,Bermuda
2538,JT,Jianpu Technology Inc. ,Business Services,BUSINESS SERVICES,53624000.0,NYSE,China
2539,JVA,"Coffee Holding Co., Inc. ",Consumer Staples,BEVERAGES,31112000.0,NSDQ,United States
2540,JW.A, ,Consumer Staples,PUBLISHING,3000000000.0,NYSE,United States
2541,JW.B,,Consumer Staples,PUBLISHING,,NYSE,United States
2542,JWN,"Nordstrom, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,5631000064.0,NYSE,United States
2543,JWS,Jaws Acquisition Corp. ,Unclassified,UNCLASSIFIED,1214000000.0,NYSE,United States
2544,JYAC,Jiya Acquisition Corp. ,Unclassified,UNCLASSIFIED,144202000.0,NSDQ,United States
2545,JYNT,The Joint Corp. ,Medical,MEDICAL CARE,544092992.0,NSDQ,United States
2546,K,Kellogg Company ,Consumer Staples,FOOD,20153999360.0,NYSE,United States
2547,KAI,Kadant Inc. ,Industrial Products,MACHINERY,1939000064.0,NYSE,United States
2548,KALA,"Kala Pharmaceuticals, Inc. ",Medical,DRUGS,420003008.0,NSDQ,United States
2549,KALU,Kaiser Aluminum Corporation ,Industrial Products,METALS FABRICATING,1787000064.0,NSDQ,United States
2550,KALV,"KalVista Pharmaceuticals, Inc. ",Medical,DRUGS,799449024.0,NSDQ,United States
2551,KAMN,Kaman Corporation ,Industrial Products,MACHINERY,1412000000.0,NYSE,United States
2552,KAR,"KAR Auction Services, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,1866000000.0,NYSE,United States
2553,KB,KB Financial Group Inc. ,Finance,BANKS-MAJOR,15064999936.0,NYSE,South Korea
2554,KBAL,"Kimball International, Inc. ",Consumer Discretionary,HM FURN APPLI,467800992.0,NSDQ,United States
2555,KBH,KB Home ,Construction,CONSTRUCT BLDG SERV,3936000000.0,NYSE,United States
2556,KBNT,"Kubient, Inc. ",Business Services,BUSINESS SERVICES,82155000.0,NSDQ,United States
2557,KBR,"KBR, Inc. ",Construction,CONSTRUCT BLDG SERV,4472000000.0,NYSE,United States
2558,KBSF,KBS Fashion Group Limited ,Consumer Discretionary,APPAREL,9946000.0,NSDQ,China
2559,KC,Kingsoft Cloud Holdings Limited ,Computer and Technology,COMPUTER SOFT SERV,12346999808.0,NSDQ,China
2560,KDMN,"Kadmon Holdings, Inc. ",Medical,DRUGS,770092992.0,NSDQ,United States
2561,KDNY,"Chinook Therapeutics, Inc. ",Medical,DRUGS,702358976.0,NSDQ,United States
2562,KDP,Keurig Dr Pepper Inc. ,Consumer Staples,BEVERAGES,43356999680.0,NSDQ,United States
